,Symbol_Details,Exchange_Instrument_type,Minimum_lot_size,Expiry_date,Symbol_ticker,Exchange,Segment
3764,GOLD 22 Jul 27 51200 PE,31,1,1658946599,MCX:GOLD22JUL51200PE,11,20
3765,GOLD 22 Jul 27 51300 CE,31,1,1658946599,MCX:GOLD22JUL51300CE,11,20
3766,GOLD 22 Jul 27 51300 PE,31,1,1658946599,MCX:GOLD22JUL51300PE,11,20
3767,GOLD 22 Jul 27 51400 CE,31,1,1658946599,MCX:GOLD22JUL51400CE,11,20
3768,GOLD 22 Jul 27 51400 PE,31,1,1658946599,MCX:GOLD22JUL51400PE,11,20
3769,GOLD 22 Jul 27 51500 CE,31,1,1658946599,MCX:GOLD22JUL51500CE,11,20
3770,GOLD 22 Jul 27 51500 PE,31,1,1658946599,MCX:GOLD22JUL51500PE,11,20
3771,GOLD 22 Jul 27 51600 CE,31,1,1658946599,MCX:GOLD22JUL51600CE,11,20
3772,GOLD 22 Jul 27 51600 PE,31,1,1658946599,MCX:GOLD22JUL51600PE,11,20
3773,GOLD 22 Jul 27 51700 CE,31,1,1658946599,MCX:GOLD22JUL51700CE,11,20
3774,GOLD 22 Jul 27 51700 PE,31,1,1658946599,MCX:GOLD22JUL51700PE,11,20
3775,GOLD 22 Jul 27 51800 CE,31,1,1658946599,MCX:GOLD22JUL51800CE,11,20
3776,GOLD 22 Jul 27 51800 PE,31,1,1658946599,MCX:GOLD22JUL51800PE,11,20
3777,GOLD 22 Jul 27 51900 CE,31,1,1658946599,MCX:GOLD22JUL51900CE,11,20
3778,GOLD 22 Jul 27 51900 PE,31,1,1658946599,MCX:GOLD22JUL51900PE,11,20
3779,GOLD 22 Aug 05 FUT,30,1,1659724199,MCX:GOLD22AUGFUT,11,20
3780,SILVER 22 Aug 25 59750 CE,31,1,1661452199,MCX:SILVER22AUG59750CE,11,20
3781,SILVER 22 Aug 25 59750 PE,31,1,1661452199,MCX:SILVER22AUG59750PE,11,20
3782,SILVER 22 Aug 25 60000 CE,31,1,1661452199,MCX:SILVER22AUG60000CE,11,20
3783,SILVER 22 Aug 25 60000 PE,31,1,1661452199,MCX:SILVER22AUG60000PE,11,20
